timestamp,latitude,longitude,altitude,heart_rate,power,cadence,speed,temperature,distance
2026-01-15T09:28:45.000Z,,,0.3,,297,73,35.1504,,2.83236
2026-01-15T09:28:46.000Z,,,0.3,,276,71,34.722,,2.8425900000000004
2026-01-15T09:28:47.000Z,,,0.3,,306,72,38.61,,2.8530100000000003
2026-01-15T09:28:48.000Z,,,0.3,,315,73,38.811600000000006,,2.8627700000000003
2026-01-15T09:28:49.000Z,,,0.3,,303,73,37.5696,,2.87387
2026-01-15T09:28:50.000Z,,,0.3,,297,74,37.71,,2.88429
2026-01-15T09:28:51.000Z,,,0.3,,293,72,37.26,,2.89471
2026-01-15T09:28:52.000Z,,,0.3,,290,72,36.8748,,2.9051500000000003
2026-01-15T09:28:53.000Z,,,0.3,,294,71,37.2744,,2.91504
2026-01-15T09:28:54.000Z,,,0.3,,305,71,38.2716,,2.9255100000000005
2026-01-15T09:28:55.000Z,,,0.3,,313,73,38.4264,,2.9351
2026-01-15T09:28:56.000Z,,,0.3,,297,73,37.6776,,2.94671
2026-01-15T09:28:57.000Z,,,0.3,,283,71,36.122400000000006,,2.9565900000000003
2026-01-15T09:28:58.000Z,,,0.3,,295,70,36.9036,,2.96701
2026-01-15T09:28:59.000Z,,,0.3,,313,72,39.236399999999996,,2.9768000000000003
2026-01-15T09:29:00.000Z,,,0.3,,306,73,37.5264,,2.98787
2026-01-15T09:29:01.000Z,,,0.3,,292,72,36.709199999999996,,2.9983000000000004
2026-01-15T09:29:02.000Z,,,0.3,,291,71,37.6956,,3.00819
2026-01-15T09:29:03.000Z,,,0.3,,285,70,36.4788,,3.01866
2026-01-15T09:29:04.000Z,,,0.3,,289,68,36.7524,,3.02889
2026-01-15T09:29:05.000Z,,,0.3,,305,69,38.268,,3.03931
2026-01-15T09:29:06.000Z,,,0.3,,312,70,38.156400000000005,,3.04974
2026-01-15T09:29:07.000Z,,,0.3,,304,70,37.8936,,3.0601700000000003
2026-01-15T09:29:08.000Z,,,0.3,,295,69,36.568799999999996,,3.07059
2026-01-15T09:29:09.000Z,,,0.3,,294,69,38.0088,,3.08042
2026-01-15T09:29:10.000Z,,,0.3,,287,68,36.1152,,3.09145
2026-01-15T09:29:11.000Z,,,0.3,,292,67,37.364399999999996,,3.1013400000000004
2026-01-15T09:29:12.000Z,,,0.3,,292,66,37.4184,,3.1103400000000003
2026-01-15T09:29:13.000Z,,,0.3,,277,64,34.8984,,3.12204
2026-01-15T09:29:14.000Z,,,0.3,,290,62,37.0512,,3.1309400000000003
2026-01-15T09:29:15.000Z,,,0.3,,312,63,38.412,,3.14145
2026-01-15T09:29:16.000Z,,,0.3,,319,65,38.4444,,3.15194
2026-01-15T09:29:17.000Z,,,0.3,,324,67,38.214,,3.1624499999999998
2026-01-15T09:29:18.000Z,,,0.3,,330,70,39.2832,,3.17417
2026-01-15T09:29:19.000Z,,,0.3,,302,71,37.3536,,3.1846
2026-01-15T09:29:20.000Z,,,0.3,,234,66,33.2676,,3.19449
2026-01-15T09:29:21.000Z,,,0.3,,118,53,28.6524,,3.20229
2026-01-15T09:29:22.000Z,,,,,1,35,19.6632,,3.20229
2026-01-15T09:29:23.000Z,,,,,0,17,10.677600000000002,,3.20229
2026-01-15T09:29:24.000Z,,,,,0,0,1.6884,,3.20229
2026-01-15T09:29:25.000Z,,,,,0,0,0,,3.20229
